UNIT_ID,UNIT_NAME,ITEM_ID,ITEM_NAME,CATEGORY_NAME,BRAND_NAME,BALANCE
6,KIMS,9000024488,PULLY FOR MOTOR,MECHANICAL,GENERAL ITEMS,11
19,VISION LAHORE,9000055590,DISPENSER;TAPE,STATIONARY,GENERAL ITEMS,1
19,VISION LAHORE,9000121704,HAMMER;CAR SAFETY,TOOLS,,2
6,KIMS,9000085104,LOCK;BEARING;INNER;42MM,MECHANICAL,,7
6,KIMS,9000083015,"BELT;ENDLESS;72""X50MM",BELT,,6
4,SMF INDUSTRIES LTD # 02,9000057609,RELAY;24V DC 8 PIN;FLAT,ELECTRICAL,FINDER,21
5,N.H FOODS MULTAN,9000105756,BEARING;END;POS 6R,BEARING,CHINA,4
19,VISION LAHORE,9000117576,SCREW;COUNTER;SUNK90;BSA811904020,BOBST PARTS,BOBST,20
19,VISION LAHORE,9000117815,SCREW;HAXAGON;HEAD M5X25;80.90A40-1030,ROLLAND PARTS,MAN ROLAND,2
6,KIMS,9000119168,PAD;INWARD GATE PASS REPORT,STATIONARY,,40
6,KIMS,9000072224,PAD;OVERTIME REPORT,STATIONARY,,93
6,KIMS,9000110173,BEARING;1205 2RSI,BEARING,XRL,10
6,KIMS,9000106571,BEARING;1206,BEARING,SKF,10
6,KIMS,9000088772,BEARING;6019,BEARING,NTN,8
19,VISION LAHORE,9000039457,DYE;IBERICA,DIE,GENERAL ITEMS,2
6,KIMS,9000074692,TAPE;SPIRAL;6MM,ELECTRICAL,,2
6,KIMS,9000116636,TEE;CROSS;UPVC;83MM,BUILDING MATERIAL (E&M),DADEX,1
6,KIMS,9000020147,BELT B 21,BELT,GENERAL ITEMS,37
19,VISION LAHORE,9000056109,SOCKET;REDUCER;PPRC;75X63,BUILDING MATERIAL (E&M),VESBO,3
6,KIMS,9000050655,"JUNCTION BOX;4 WAY;PVC;2""",ELECTRICAL,POPULAR,16
6,KIMS,9000032814,PAPER ROLL;THERMAL,COMPUTER/ I.T ACCESSORIES,,40
6,KIMS,9000095790,PIN;NOTES;BOARD,STATIONARY,,4
6,KIMS,9000082992,PIPE;AIR PRESSURE;12MM,MECHANICAL,CHINA,55
6,KIMS,9000101107,BELT;PLAIN;B 103,BELT,DONGAL,10
5,N.H FOODS MULTAN,9000047104,BEARING;6000-2Z,BEARING,SKF,7
9,HINA PACKAGES MULTAN,9000110030,PNEUMATIC CORRECTION VALVE,MECHANICAL,,3
6,KIMS,9000049292,OIL SEAL;60X85X10,BEARING,LOCAL,5
6,KIMS,9000020122,BELT A 82,BELT,GENERAL ITEMS,15
6,KIMS,9000020247,BELT B 106,BELT,GENERAL ITEMS,13
6,KIMS,9000119667,BOLT;G.I;16MMX25MM,MECHANICAL,,89
4,SMF INDUSTRIES LTD # 02,9000062173,PENCIL;LEAD,STATIONARY,ORO,278
6,KIMS,9000123419,HEATER;MICA BAND;NOZZLE;30X50MM,ELECTRICAL,,7
6,KIMS,9000092125,CHAIN;S.S;C-2050,MECHANICAL,,60
6,KIMS,9000062963,CIRCUIT BREAKER;MCB;6 AMP SP,ELECTRICAL,SCHNEIDER,1
6,KIMS,9000068520,BEARING;NK 29/20,BEARING,SKF,2
6,KIMS,9000046076,BEARING;UC211,BEARING,NTN,6
6,KIMS,9000048130,BEARING;YAR 204-2F,BEARING,SKF,16
6,KIMS,9000031161,OIL SEAL;35X50X10,BEARING,LOCAL,17
6,KIMS,9000102756,DRIVER;LED;48 W,ELECTRICAL,SE-ELECTRONICS,4
6,KIMS,9000051594,GLAND;CABLE;BRASS;50 MM,ELECTRICAL,GENERAL ITEMS,1
6,KIMS,9000121630,GLAND;CABLE;HEAT PROOF;3/4'',ELECTRICAL,,17
6,KIMS,9000021786,GRILL;EXHAUST FAN,ELECTRICAL,GENERAL ITEMS,1
6,KIMS,9000023500,CHAIN LOCK;H/LINK;#60-I,MECHANICAL,GENERAL ITEMS,2
4,SMF INDUSTRIES LTD # 02,9000093652,OIL SEAL;43X62X8,BEARING,SKF,1
4,SMF INDUSTRIES LTD # 02,9000049301,OIL SEAL;62X80X10,BEARING,LOCAL,3
6,KIMS,9000059759,OIL SEAL;25X45X7,BEARING,LOCAL,12
6,KIMS,9000035442,UNIFORM T-SHIRT,GENERAL,,174
1,GIBS,9000083256,THREAD;REEL;#24,MECHANICAL,,31
1,GIBS,9000055859,SOAP;BATH,GENERAL,TIBBET,30
1,GIBS,9000071780,"AIR CONN;STRAIGHT;S.S;MALE;8MMX1/4""",MECHANICAL,CHINA,46
1,GIBS,9000112908,EMERY PAPER;FLAT;#0,BUILDING MATERIAL (E&M),,3
4,SMF INDUSTRIES LTD # 02,9000055746,OIL;GEAR;S2G 320,OIL & LUBRICANTS,OMALA,10
1,GIBS,9000081850,GUN;REFILL;SHOWER BOTTLE,GENERAL,,26
6,KIMS,9000051824,"AEROTAPE;EPDM;2""",ELECTRICAL,AEROFLEX,4
8,WATER VILLAGE,9000062489,SURF,GENERAL,LOCAL,197
40,SMF INDUSTRIES LTD,9000055588,"TAPE;SCOTCH;1""",STATIONARY,GENERAL ITEMS,19
1,GIBS,9000050763,MAGNETIC CONTACTOR;SC-N5,ELECTRICAL,FUJI,2
38,CENTRAL PURCHASE HOUSE,9000110672,POWER SUPPLY;24V 2.5 AMP,ELECTRICAL,DELTA,6
19,VISION LAHORE,9000062914,CIRCUIT BREAKER;MCB;10 AMP SP,ELECTRICAL,SCHNEIDER,17
1,GIBS,9000063662,BELT;PLAIN;A 19,BELT,DONGAL,12
1,GIBS,9000066587,CHEMICAL;HCL,CHEMICALS (E&M),LOCAL,25
40,SMF INDUSTRIES LTD,9000054698,GAS;DA,MECHANICAL,GENERAL ITEMS,4
40,SMF INDUSTRIES LTD,9000073000,BOOK;ISSUE,STATIONARY,,2
6,KIMS,9000051146,"SADDLE;PVC;1-1/4"";Q#1",ELECTRICAL,GENERAL ITEMS,367
6,KIMS,9000054515,SEAL;MECHANICAL;S.S;35MM,MECHANICAL,TRISUN,21
6,KIMS,9000054516,SEAL;MECHANICAL;S.S;38MM,MECHANICAL,TRISUN,6
40,SMF INDUSTRIES LTD,9000052049,"ELBOW;S.S;12"";G#304",MECHANICAL,GENERAL ITEMS,2
40,SMF INDUSTRIES LTD,9000055543,LOG BOOK;COMPRESSOR,STATIONARY,GENERAL ITEMS,1
40,SMF INDUSTRIES LTD,9000031272,MORTEIN SPRAY,GENERAL,,8
1,GIBS,9000077083,AIR UNION;ELBOW;PVC;6MM,MECHANICAL,CHINA,22
1,GIBS,9000093728,BEARING;32018,BEARING,BSL,1
1,GIBS,9000045466,BEARING;6007-2Z,BEARING,SKF,27
1,GIBS,9000045480,BEARING;6009-2Z,BEARING,SKF,19
1,GIBS,9000045507,BEARING;6013-2Z,BEARING,SKF,11
1,GIBS,9000045530,BEARING;6016-2Z,BEARING,SKF,6
1,GIBS,9000045669,BEARING;6208-2Z,BEARING,SKF,29
1,GIBS,9000045676,BEARING;6209-2RS1,BEARING,SKF,19
6,KIMS,9000108804,BEARING;6305-2RS,BEARING,KG,5
1,GIBS,9000046229,BEARING;51208,BEARING,SKF,2
1,GIBS,9000049663,BEARING;61900-2Z,BEARING,SKF,23
1,GIBS,9000019603,BEARING UC210,BEARING,LOCAL,1
1,GIBS,9000019567,BEARING;1209,BEARING,LOCAL,1
1,GIBS,9000058818,BEARING;16008,BEARING,SKF,26
1,GIBS,9000076867,"AIR CONN;STRAIGHT;S.S;MALE;10MMX1/8""",MECHANICAL,CHINA,94
1,GIBS,9000048370,BEARING;6308-2Z,BEARING,SKF,5
1,GIBS,9000048392,BEARING;6311-2Z,BEARING,SKF,13
1,GIBS,9000056676,PIPE;SINK WASTE,BUILDING MATERIAL (E&M),NAFLO,3
1,GIBS,9000121986,HEATER;CARTRIDGE;10MMX91MM;220V-250W,ELECTRICAL,,34
1,GIBS,9000108603,HMI;MT6100I,ELECTRICAL,WEINTEK,1
1,GIBS,9000038976,OIL FILTER C-101,MECHANICAL,,1
1,GIBS,9000031623,OIL SEAL;20X38X8,BEARING,LOCAL,10
1,GIBS,9000089563,CYLINDER;MEASURMENT;500 ML,LAB ACCESSORIES,,1
1,GIBS,9000052656,"REDUCER;M.S;1-1/2""X3-1/2""",MECHANICAL,GENERAL ITEMS,6
1,GIBS,9000048869,BEARING;HK 1214 RS,BEARING,SKF,9
1,GIBS,9000083110,SHIM;PATRI;BRASS;#4000,MECHANICAL,,8
1,GIBS,9000110910,SOCKET;INDUSTRIAL;2 PIN;15A,ELECTRICAL,CHINA,14
1,GIBS,9000067925,SOLVENT;INK;1512;500ML,PRINTER,LINX,20
1,GIBS,9000108927,VALVE;SOLENOID;DOUBLE COIL;4V230C-08,ELECTRICAL,CHINA,4
1,GIBS,9000019157,BEARING;NKI 28/20,BEARING,SKF,2
1,GIBS,9000047245,BEARING;NU 202 ECP,BEARING,SKF,6
1,GIBS,9000115988,STAPLER;#10 HD-10N,STATIONARY,MAX,11
1,GIBS,9000060920,OIL SEAL;60X90X10,BEARING,SKF,10
1,GIBS,9000038988,OIL SEPARATOR 9337,MECHANICAL,,1
1,GIBS,9000063689,BELT;PLAIN;A 46,BELT,DONGAL,13
1,GIBS,9000063916,BELT;PLAIN;B 27,BELT,DONGAL,7
1,GIBS,9000063921,BELT;PLAIN;B 32,BELT,DONGAL,12
1,GIBS,9000063929,BELT;PLAIN;B 40,BELT,DONGAL,26
1,GIBS,9000063950,BELT;PLAIN;B 61,BELT,DONGAL,12
1,GIBS,9000067919,"WHEEL;REVOLVING;TEFLON;4""",MECHANICAL,CHINA,10
1,GIBS,9000067385,BLADE;HEXA;DOUBLE SIDE,TOOLS,POLAND,177
1,GIBS,9000023506,CHAIN;#40-I,MECHANICAL,GENERAL ITEMS,50
1,GIBS,9000020351,TIMING BELT H 1700,BELT,GENERAL ITEMS,3
1,GIBS,9000020290,BELT C 128,BELT,GENERAL ITEMS,1
1,GIBS,9000023426,BURNER CONE B PLANT,MECHANICAL,GENERAL ITEMS,3
9,HINA PACKAGES MULTAN,9000055875,BRUSH;CLEANING;COCONUT;1',GENERAL,GENERAL ITEMS,3
60,GIBS FOOD PRODUCTS,9000051577,GLAND;CABLE;PVC;PG 29,ELECTRICAL,GENERAL ITEMS,15
1,GIBS,9000145919,WD-100;400 ML,OIL & LUBRICANTS,CHINA,36
24,EXPERT ADVERTISING LAHORE,9000100257,11117-A HICKY REMOVER RUBBER,HEIDELBERG SM-102 FP OP# 13,GENERAL ITEMS,5
24,EXPERT ADVERTISING LAHORE,9000100298,20009 ROLLAND REKORD GRIPPER PAD,ROLAND REKORD OP # 05,GENERAL ITEMS,11
24,EXPERT ADVERTISING LAHORE,9000100407,FEEDER SUCCTION HEAD 10306-B,HEIDELBERG SM-102 F+L OP# 11,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000100429,GUIDE FOR CABLE SIDE LAY OS/DS 00.580.4457,MECHANICAL,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000100689,MAGIC NUT 1/4X3/8,ELECTRICAL,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000101167,PATTRI FOR DYE CUTTING,MECHANICAL,,0.75
24,EXPERT ADVERTISING LAHORE,9000100084,PERFORATING RULE 23.80X0.71MM 12T/INCH,PRINTING MATERIAL,GENERAL ITEMS,6
24,EXPERT ADVERTISING LAHORE,9000113476,PERMANENT MAGNET TRANSDUCER,ELECTRICAL,,1
24,EXPERT ADVERTISING LAHORE,9000100483,PNEUMATIC CYLINDER H-230,MECHANICAL,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000100523,SELF DRILLING SCREW 7X25MM,MECHANICAL,GENERAL ITEMS,700
24,EXPERT ADVERTISING LAHORE,9000121502,BELT 5450X29X3MM (JOINT),BELT,,2
24,EXPERT ADVERTISING LAHORE,9000100530,SOCKET # 16,MECHANICAL,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000100206,10230 SIDE LAY SLIDE BASE SORDZ,HEIDELBERG SM-102 F+L OP# 11,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000100220,10508 WORM GEAR GTO,HEIDELBERG GTO,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000100222,10518 PLASTIC GEAR,HEIDELBERG SM-102 FP OP# 13,GENERAL ITEMS,3
24,EXPERT ADVERTISING LAHORE,9000100226,10823 DELIVERY ROD TENTION CLAMP SM-102,HEIDELBERG SM-102 FP OP# 13,GENERAL ITEMS,13
24,EXPERT ADVERTISING LAHORE,9000100314,20438 ROLLER WHEEL,ROLAND REKORD OP # 05,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000052018,"ELBOW;S.S;1/2""X3/4"";G#304",MECHANICAL,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000055517,FILE;MANAGEMENT;A4,STATIONARY,GENERAL ITEMS,1
24,EXPERT ADVERTISING LAHORE,9000113490,ROD BRACKET IMPRESSION CYLINDER,SOLNA 225 OP # 07,,4
24,EXPERT ADVERTISING LAHORE,9000100136,BELT 6690X20X3MM JOINT,BELT,GENERAL ITEMS,2
24,EXPERT ADVERTISING LAHORE,9000020092,BELT A 52,BELT,GENERAL ITEMS,3
24,EXPERT ADVERTISING LAHORE,9000020096,BELT A 56,BELT,GENERAL ITEMS,7
24,EXPERT ADVERTISING LAHORE,9000100068,BELT XPZ 887 KEASER 11KW,BELT,GENERAL ITEMS,5
24,EXPERT ADVERTISING LAHORE,9000100609,CAPLER 1/2 CHINA,ELECTRICAL,GENERAL ITEMS,2
6,KIMS,9000022659,HANDWASH,GENERAL,GENERAL ITEMS,167.3
24,EXPERT ADVERTISING LAHORE,9000116588,COCONUT HAIR,GENERAL,,0.6
24,EXPERT ADVERTISING LAHORE,9000100052,UNDER LAY ASTER 21X22 2-PLY (GTO-ROTA),MECHANICAL,GENERAL ITEMS,7
24,EXPERT ADVERTISING LAHORE,9000100786,UV LAMP 1155MM 10.5KW,ROLAND REKORD OP # 05,GENERAL ITEMS,18
24,EXPERT ADVERTISING LAHORE,9000088617,CAME;FOLLOWER;C6.011.121,HEIDELBERG PARTS,HEIDELBERG,1
1,GIBS,9000125231,"SCREW;G.I;R/H;2'''X1-1/2""",MECHANICAL,,41
9,HINA PACKAGES MULTAN,9000055511,POINTER;BLUE,STATIONARY,DOLLAR,3
1,GIBS,9000122920,CONTROLLER;SPEED;SS22M,ELECTRICAL,,1
1,GIBS,9000076214,SEAL;MECHANICAL;F-16 3R,MECHANICAL,,5
40,SMF INDUSTRIES LTD,9000109656,SENSOR;PROXIMITY;NPN-12MM;10-30VDC,ELECTRICAL,WACHENDORFF,1
6,KIMS,9000126247,SENSOR;E3F-DS30C4;NPN,ELECTRICAL,,2
9,HINA PACKAGES MULTAN,9000073847,FILTER;OIL;QC-110/A,MECHANICAL,QAIM,2
24,EXPERT ADVERTISING LAHORE,9000100278,"DELIVERY BRUSH 41.5"" IBERICA-105",IBERICA JR-105 CC # 17,GENERAL ITEMS,4
24,EXPERT ADVERTISING LAHORE,9000061825,"DISK;GRINDING;9""",MECHANICAL,CHINA,1
24,EXPERT ADVERTISING LAHORE,9000055225,"DISK;POLISH;4""",MECHANICAL,GENERAL ITEMS,5
9,HINA PACKAGES MULTAN,9000080607,DRILL BIT;HSS;6.5MM,TOOLS,DORMER,3
9,HINA PACKAGES MULTAN,9000055851,GLUE;DEPOXI;LARGE,GENERAL,MAGIC,18
9,HINA PACKAGES MULTAN,9000054177,"BOLT;G.I;10MMX1-1/2""",MECHANICAL,GENERAL ITEMS,59
19,VISION LAHORE,9000085131,GREASE;LGMT 3TH/1,OIL & LUBRICANTS,SKF,5
3,USMAN TRADE LINKERS,9000045660,BEARING;6207-2Z,BEARING,SKF,11
9,HINA PACKAGES MULTAN,9000092615,STRIP;HEATER,ELECTRICAL,,24
9,HINA PACKAGES MULTAN,9000051578,GLAND;CABLE;PVC;PG 36,ELECTRICAL,GENERAL ITEMS,5
9,HINA PACKAGES MULTAN,9000118003,FINGER;BRASS;340X57X40,MECHANICAL,,282
28,VISION HATTAR ( INDUS ),9000023824,GI SOCKET 1-1/4'',MECHANICAL,GENERAL ITEMS,10
28,VISION HATTAR ( INDUS ),9000020168,BELT B 42,BELT,GENERAL ITEMS,6
19,VISION LAHORE,9000055640,TISSUE PAPER;HYGIENE,SAFETY EQUIPMENT,GENERAL ITEMS,19
9,HINA PACKAGES MULTAN,9000117869,WASHER;SILICON;12X38X1,MECHANICAL,,112
3,USMAN TRADE LINKERS,9000055411,CABLE;POWER,COMPUTER/ I.T ACCESSORIES,GENERAL ITEMS,2
6,KIMS,9000086224,SLEEVE;SHRINK;25MM,ELECTRICAL,,210
24,EXPERT ADVERTISING LAHORE,9000122042,SHAFT;M.S;ROUND;16MM,MECHANICAL,,4
9,HINA PACKAGES MULTAN,9000073850,"PIPE;STEAM;S.S;20""X1/2""",MECHANICAL,,4
9,HINA PACKAGES MULTAN,9000074752,TAG;PRICE,STATIONARY,,43
3,USMAN TRADE LINKERS,9000063979,BELT;PLAIN;B 90,BELT,DONGAL,3
1,GIBS,9000078055,HOLDER;INK ROLL;DK-1000,PRINTER,,28
19,VISION LAHORE,9000118877,BELT;TIMING;HTD 8M 2160X30MM,BELT,,3
9,HINA PACKAGES MULTAN,9000055531,REGISTER;ATTENDANCE,STATIONARY,GENERAL ITEMS,13
19,VISION LAHORE,9000124381,CLAMP;PIPE HANGING,MECHANICAL,,24
3,USMAN TRADE LINKERS,9000049490,OIL SEAL;35X55X10,BEARING,SKF,10
19,VISION LAHORE,9000125889,ADJUSTING;RING;L1850120,KBA PARTS,KBA,1
19,VISION LAHORE,9000124296,PACKING;HOSE;82.99V95-0868,ROLLAND PARTS,MAN ROLAND,13
1,GIBS,9000123868,TYPE ARM;DK-1100,PRINTER,,1
9,HINA PACKAGES MULTAN,9000074931,SEAL;HYDRAULIC;53X63X6,MECHANICAL,,10
8,WATER VILLAGE,9000051627,"FAN;EXHAUST;PLASTIC;12""",ELECTRICAL,PAK FAN,1
1,GIBS,9000049671,BEARING;61908-2RS1,BEARING,SKF,12
6,KIMS,9000063163,COCK;T-STOP;S.S,BUILDING MATERIAL (E&M),MASTER,6
9,HINA PACKAGES MULTAN,9000071555,"SPRING;M.S;38MMX2-1/2""",MECHANICAL,,8
9,HINA PACKAGES MULTAN,9000063562,SPANNER;KEY;#14X#15,TOOLS,CHINA,2
9,HINA PACKAGES MULTAN,9000061878,FLY WHEEL,AUTO PARTS,GENERAL ITEMS,2
9,HINA PACKAGES MULTAN,9000067325,HOLE SAW;W-TIP;55MM,TOOLS,GENERAL ITEMS,1
9,HINA PACKAGES MULTAN,9000046552,BEARING;22209 E,BEARING,SKF,5
9,HINA PACKAGES MULTAN,9000078808,LOCK;BEARING;INNER;28MM,MECHANICAL,,7
9,HINA PACKAGES MULTAN,9000032385,CHAIN LOCK;F/LINK;#50-II,MECHANICAL,,14
9,HINA PACKAGES MULTAN,9000077018,KNIFE SLOTTING;LARGE;FLEXO;3 COLOUR;401,MECHANICAL,,215
9,HINA PACKAGES MULTAN,9000076064,SOCKET;THREE PIN,ELECTRICAL,ABID,8
9,HINA PACKAGES MULTAN,9000072586,SLEEVE;GUTKA;WOOD,MECHANICAL,,3
9,HINA PACKAGES MULTAN,9000046237,BEARING;51308,BEARING,SKF,10
9,HINA PACKAGES MULTAN,9000051868,VOLUME;50 K,ELECTRICAL,GENERAL ITEMS,11
9,HINA PACKAGES MULTAN,9000063939,BELT;PLAIN;B 50,BELT,DONGAL,4
9,HINA PACKAGES MULTAN,9000063733,BELT;PLAIN;A 90,BELT,DONGAL,7
9,HINA PACKAGES MULTAN,9000054552,SEAL;MECHANICAL;CERAMIC;30MM,MECHANICAL,TRISUN,2
9,HINA PACKAGES MULTAN,9000051569,GLAND;CABLE;PVC;PG 9,ELECTRICAL,GENERAL ITEMS,10
9,HINA PACKAGES MULTAN,9000085277,WASHER;SILICON;9X38X1MM,MECHANICAL,,196
9,HINA PACKAGES MULTAN,9000086837,PAINT;W/SHIELD;TERRA COTTA,BUILDING MATERIAL (E&M),MASTER,2
9,HINA PACKAGES MULTAN,9000073893,PAINT;ENAMEL;3074;GOLDEN BROWN,BUILDING MATERIAL (E&M),BRIGHTO,3
9,HINA PACKAGES MULTAN,9000072620,AIR CYLINDER;100X25MM,MECHANICAL,COAP,1
9,HINA PACKAGES MULTAN,9000051058,DUCT;PLAIN;PVC; 40X40,ELECTRICAL,GENERAL ITEMS,60
9,HINA PACKAGES MULTAN,9000053857,BOLT;L KEY;M.S;6MMX35MM,MECHANICAL,GENERAL ITEMS,20
9,HINA PACKAGES MULTAN,9000068497,OIL SEAL;28X50X10,BEARING,LOCAL,3
9,HINA PACKAGES MULTAN,9000054338,BOLT;NUT;M.S;16MMX40MM,MECHANICAL,GENERAL ITEMS,10
9,HINA PACKAGES MULTAN,9000069764,CAPACITOR;50-UF,ELECTRICAL,FUJI,1
9,HINA PACKAGES MULTAN,9000069580,SEAL;PUMP;HYDRAULIC,MECHANICAL,,9
9,HINA PACKAGES MULTAN,9000054374,BOLT;M.S;10MMX40MM,MECHANICAL,GENERAL ITEMS,56
9,HINA PACKAGES MULTAN,9000110402,SANITIZER;HAND WASH;LIQUID;450ML,SAFETY EQUIPMENT,,9
9,HINA PACKAGES MULTAN,9000115827,SENSOR;SP08F-02BNA,ELECTRICAL,,3
9,HINA PACKAGES MULTAN,9000076504,SEAT;FOAM;TRACTOR,AUTO PARTS,,2
9,HINA PACKAGES MULTAN,9000074812,BRUSH;FILE,MECHANICAL,,1
9,HINA PACKAGES MULTAN,9000077500,"SCRAPER;BRASS;92.5""X90MM",MECHANICAL,,7
9,HINA PACKAGES MULTAN,9000077729,SEAL;O RING;35X41X3,MECHANICAL,,16
9,HINA PACKAGES MULTAN,9000073392,CHAIN LOCK;F/LINK;#20-I,MECHANICAL,,44
9,HINA PACKAGES MULTAN,9000075136,"BOLT;L KEY;M.S;8MMX1/2""",MECHANICAL,,64
9,HINA PACKAGES MULTAN,9000118392,OIL SEAL;50X80X8,BEARING,TC,3
9,HINA PACKAGES MULTAN,9000094938,DISK;BRAKE PAD FRONT;04465-YZZR3,AUTO PARTS,TOYOTA,2
9,HINA PACKAGES MULTAN,9000092976,MOTOR;HDM-NR-61.144.1141/01,ELECTRICAL,,2
9,HINA PACKAGES MULTAN,9000095628,LOCK;BEARING;INNER;22MM,MECHANICAL,,6
9,HINA PACKAGES MULTAN,9000073859,CYLINDER;BRAKE;LOWER,AUTO PARTS,,1
9,HINA PACKAGES MULTAN,9000073864,CYLINDER;CLUTCH;LOWER,AUTO PARTS,,2
9,HINA PACKAGES MULTAN,9000100250,BRUSH WHEEL BLACK;60X8MM 10963,HEIDELBERG SM-102 FP OP# 13,,3
9,HINA PACKAGES MULTAN,9000074825,BLADE;FAN;OUTDOOR,ELECTRICAL,,2
9,HINA PACKAGES MULTAN,9000082821,AIR CYLINDER;MBB63-ROU612-120Z,MECHANICAL,CHINA,2
9,HINA PACKAGES MULTAN,9000082832,SERVOMOTOR;ISMH3-13C15CD-U231Y,ELECTRICAL,,1
9,HINA PACKAGES MULTAN,9000095877,POWER SUPPLY;MH-20TC,ELECTRICAL,,11
40,SMF INDUSTRIES LTD,9000062926,CIRCUIT BREAKER;MCB;16 AMP 2P,ELECTRICAL,SCHNEIDER,8
9,HINA PACKAGES MULTAN,9000107986,OIL SEAL;40X52X6,BEARING,LOCAL,2
6,KIMS,9000075173,"UNDER HEAD;M.S;16MMX3/4""",MECHANICAL,,10
6,KIMS,9000084789,LOCK;BEARING;OUTER;9MM,MECHANICAL,,33
9,HINA PACKAGES MULTAN,9000055293,BOLT;FINGER,AUTO PARTS,GENERAL ITEMS,1
9,HINA PACKAGES MULTAN,9000059866,RELAY;220V AC 11 PIN;ROUND,ELECTRICAL,FINDER,11
9,HINA PACKAGES MULTAN,9000081967,SWITCH;BRACKET FAN,ELECTRICAL,,2
9,HINA PACKAGES MULTAN,9000083315,SLEEVE;HEAT RESISTANT;#10,ELECTRICAL,,11
9,HINA PACKAGES MULTAN,9000082167,BELT;TIMING;V 1922 X 332,BELT,,4
9,HINA PACKAGES MULTAN,9000110040,WHEEL MAIN FEEDING STITCHING WIER,MECHANICAL,,1
9,HINA PACKAGES MULTAN,9000110109,AIR CYLINDER;TN20X50S,MECHANICAL,AIRTAC,2
19,VISION LAHORE,9000125859,TIP;CARBIDE;#B 23,MECHANICAL,,10
19,VISION LAHORE,9000125860,TIP;CARBIDE;#B 22,MECHANICAL,,10
6,KIMS,9000126299,FILTER;AIR;MPA;-76M00,AUTO PARTS,,2
60,GIBS FOOD PRODUCTS,9000126093,MACHINE;CUT&WRAP;ROSE,PLANT&MACHINERY,,2
9,HINA PACKAGES MULTAN,9000124682,CAVITY;MJ-18030,MECHANICAL,,2
3,USMAN TRADE LINKERS,9000052924,BOLT;L KEY;S.S;8MMX30MM,MECHANICAL,GENERAL ITEMS,23
9,HINA PACKAGES MULTAN,9000125992,BELT;TIMING;1120X26X8M,BELT,,2
19,VISION LAHORE,9000051328,SHEET;G.I;16G,MECHANICAL,GENERAL ITEMS,10
1,GIBS,9000046272,BEARING;1205 ETN9/C3,BEARING,SKF,11
24,EXPERT ADVERTISING LAHORE,9000100126,BELT 830X20X3MM (JOINT),BELT,GENERAL ITEMS,1
4,SMF INDUSTRIES LTD # 02,9000084035,PAINT;ENAMEL;GREEN,BUILDING MATERIAL (E&M),MASTER,6
9,HINA PACKAGES MULTAN,9000090509,OIL;HYDRAULIC;#32,OIL & LUBRICANTS,,94
6,KIMS,9000051200,"BARREL NIPPLE;G.I;1-1/2""",MECHANICAL,GENERAL ITEMS,12
5,N.H FOODS MULTAN,9000067919,"WHEEL;REVOLVING;TEFLON;4""",MECHANICAL,CHINA,2
6,KIMS,9000022639,DUST BIN,GENERAL,GENERAL ITEMS,2
9,HINA PACKAGES MULTAN,9000126776,BEARING;NU 215 ECM,BEARING,SKF,1
6,KIMS,9000051240,"ELBOW;G.I;1""",MECHANICAL,GENERAL ITEMS,1
28,VISION HATTAR ( INDUS ),9000076229,KISHMISH;RAISINS,MESS ITEMS,,2
60,GIBS FOOD PRODUCTS,9000122127,SILICONE;RTV;310ML CLEAR,MECHANICAL,GMSA,25
63,4-ACRE UNIT,9000120447,CONVEYOR;S.S;6',MECHANICAL,,2
19,VISION LAHORE,9000127749,SHOWER ARM;400MM,BUILDING MATERIAL (E&M),PK,8
19,VISION LAHORE,9000068663,"DISK;CUTTING;4""",MECHANICAL,SG-ELASTIC,50
60,GIBS FOOD PRODUCTS,9000101302,BOLT;G.I;16MMX100MM,MECHANICAL,,7.05
6,KIMS,9000080400,"TAPE;REFLECTIVE;1""",SAFETY EQUIPMENT,,13
3,USMAN TRADE LINKERS,9000111755,OIL SEAL;95X145X13,BEARING,IMPORTED,6
60,GIBS FOOD PRODUCTS,9000051338,"SOCKET;G.I;1/2""X3/4""",MECHANICAL,GENERAL ITEMS,58
24,EXPERT ADVERTISING LAHORE,9000127673,DAMPING;ROLLER;BEARING CUP,HEIDELBERG SM-102 FP OP# 13,HEIDELBERG,2
28,VISION HATTAR ( INDUS ),9000113065,FLOUR;WHEAT (20KG/BAG)- FOR MESS,FLOUR,,8000
6,KIMS,9000127487,BEARING;6201-2Z/C3,BEARING,XRL,8
9,HINA PACKAGES MULTAN,9000063730,BELT;PLAIN;A 87,BELT,DONGAL,7
40,SMF INDUSTRIES LTD,9000078090,COIL;SOLENOID;CMA4,ELECTRICAL,COAP,10
60,GIBS FOOD PRODUCTS,9000055717,SHIRT;MEC;RYL BLUE;WINTER,SAFETY EQUIPMENT,GENERAL ITEMS,21
